id,title,genres,keywords,overview,vote_average,vote_count,release_date,runtime,top_cast,director,movieId,imdbId,tmdbId
3766,The Lady from Shanghai,"['Crime', 'Drama', 'Mystery']","['new york', 'san francisco', 'aquarium', 'shanghai', 'yacht', 'romantic rivalry', 'insurance fraud', 'court', 'blonde', 'suspense', 'classic noir', 'film noir']",A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.,7.2,102,1947-12-24,87.0,"['Rita Hayworth', 'Orson Welles', 'Everett Sloane']",Orson Welles,25940,40525,3766
18616,No Man's Land: The Rise of Reeker,"['Horror', 'Thriller']","['sheriff', 'robber', 'burned alive', 'gore', 'serial killer', 'grim reaper', 'desert', 'held at gunpoint', 'death', 'taser', 'hit by a car', 'exploding gasoline station', 'flashback']","A sheriff and his son who are tracking down a group of bank robbers on their way to Mexico, only to discover that they are being stalked by a far more deadly enemy — The Reeker.",4.4,27,2008-05-01,88.0,"['Stephen Martines', 'Valerie Cruz', 'Mircea Monroe']",Dave Payne,121267,1090671,18616
18808,Highway,"['Action', 'Adventure', 'Drama']",['road movie'],"Jack is caught with the wife of his employer, a Vegas thug. The thug sends goons after Jack, who convinces his best friend, Pilot, to flee with him. Pilot insists that they head for Seattle, but doesn't tell Jack why. The goons learn from Pilot's drug source where the youths are headed, and they follow, hell bent on breaking Jack's feet. On the road, Jack and Pilot give a ride to Cassie, a distressed young woman. She and Jack hit it off. They pick up an aging stoner headed to Seattle for Kurt Cobain's memorial, and they help a circus sideshow family. Why is Pilot so set on Seattle, will the goons catch Jack, and is there any way the friends' competing needs can be resolved?",5.6,37,2002-01-01,97.0,"['Jake Gyllenhaal', 'Selma Blair', 'Jared Leto']",James Cox,196761,165361,18808
95755,Small Apartments,"['Comedy', 'Crime']",[],"When a clumsy deadbeat accidentally kills his landlord, he must do everything in his power to hide the body, only to find that the distractions of lust, the death of his beloved brother, and a crew of misfit characters force him on a journey where a fortune awaits him.",5.7,50,2012-03-10,96.0,"['Matt Lucas', 'Juno Temple', 'James Caan']",Jonas Åkerlund,102245,1272886,95755
198062,Coffee Town,['Comedy'],"['coffee shop', 'slacker', 'thirty something', 'carefree']",Three thirty-something friends band together when their carefree existence is threatened.,6.7,45,2013-07-09,87.0,"['Glenn Howerton', 'Steve Little', 'Ben Schwartz']",Brad Copeland,103819,2234025,198062
174311,All Is Bright,"['Comedy', 'Drama']","['christmas tree', 'salesman', 'french canadian']","Two French Canadian ne’er-do-wells travel to New York City with a scheme to a get rich quick selling Christmas trees. Easygoing charmer Rene (Paul Rudd) clashes with misanthropic ex-con Dennis (Paul Giamatti), whose wife Rene just stole. Still, this odd couple must make an honest go of it in this fresh buddy comedy co-starring Sally Hawkins, by the director of the indie breakout hit Junebug.",5.3,36,2013-09-10,107.0,"['Paul Rudd', 'Paul Giamatti', 'Sally Hawkins']",Phil Morrison,106883,1462901,174311
12602,The Torture Chamber of Dr. Sadism,"['Mystery', 'Horror', 'History']","['snake', 'cut-off arm', 'pit', 'revitalization', 'descendant', 'count', 'surrealism']","In the Olden Tymes, Count Regula is drawn and quartered for killing twelve virgins in his dungeon torture chamber. Thirty-five years later, he comes back to seek revenge on the daughter of his intended thirteenth victim and the son of his prosecutor in order to attain immortal life.",6.3,12,1967-10-05,85.0,"['Lex Barker', 'Christopher Lee', 'Karin Dor']",Harald Reinl,161444,62235,12602
153795,Straight A's,"['Comedy', 'Drama']","['brother brother relationship', 'drug addiction', 'sister-in-law']","Pressured by his deceased mother's ghost to return home to the family he abandoned, a former addict grabs a bag of pills and a sack of marijuana and hits the road to Shreveport.",5.2,46,2013-01-16,88.0,"['Anna Paquin', 'Ryan Phillippe', 'Luke Wilson']",James Cox,144424,2024506,153795
17768,A Funny Thing Happened on the Way to the Forum,"['Comedy', 'Music']","['virgin', 'ancient rome', 'freedom', 'sondheim', 'slave', 'based on stage musical', 'slave owner']",A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,6.1,24,1966-10-16,99.0,"['Zero Mostel', 'Phil Silvers', 'Buster Keaton']",Richard Lester,8796,60438,17768
13516,Slacker Uprising,['Documentary'],['presidential elections'],"Slacker Uprising is a movie of Michael Moore's tour of colleges in swing states during the 2004 election, with a goal to encourage 18–29 year olds to vote, and the response it received. The film is a re-edited version of Captain Mike Across America, which played at the Toronto International Film Festival in 2007. It is one of the first feature length films made by a known director to be released as a free and legal download online. The free download is only available to those residing in the United States and Canada. The film was also made available free for online viewing and download on the Lycos Cinema platform as well as iTunes and blip.tv. It had a one-night-only run at the Michigan Theater, where Michael Moore spoke briefly. The film is available in DVD format. Slacker Uprising features live performances or appearances by Eddie Vedder, Roseanne Barr, Joan Baez, Tom Morello, R.E.M., Steve Earle, and Viggo Mortensen. The original score is by Anti-Flag.",5.9,10,2007-09-27,102.0,"['Michael Moore', 'Eddie Vedder', 'Robert Ellis Orrall']",Michael Moore,63273,850669,13516
98549,The Legend of Hell's Gate: An American Conspiracy,"['Action', 'Adventure', 'History', 'Western']",['based on real events'],"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",3.9,8,2011-03-03,108.0,"['Eric Balfour', 'Lou Taylor Pucci']",Tanner Beard,125249,1220217,98549
312793,The Walking Deceased,"['Science Fiction', 'Comedy']","['spoof', 'zombie']","THE WALKING DECEASED is the Scary Movie of the zombie genre, ripping on the biggest and best of zombie pop-culture, arguably the most crazed genre in the world. The story follows a group of survivors from all walks of the apocalypse – an idiotic Sheriff with definite coma-induced brain damage, his hardass son and a hobo with only a crossbow to stave off the walking dead, four squabbling friends forced to survive this zombieland together, and a lonely zombie who just needs love to fully regain his warm body – who leave their once-safe mall hideout in search of the rumored Safe Haven Ranch, a refuge untouched by the zombie virus that has ravaged humanity. But despite the comforting name, they discover that this sanctuary may not be as welcoming as advertised.",4.2,35,2015-03-20,90.0,"['Tim Ogletree', 'Troy Ogletree', 'Dave Sheridan']",Scott Dow,132616,3499458,312793
309919,The Curse of Downers Grove,"['Thriller', 'Mystery', 'Horror', 'Drama']","['self-defense', 'car mechanic', 'graduation', 'high school', 'shooting', 'party', 'murder', 'curse', 'blood', 'teenager', 'attempted rape', 'aftercreditsstinger']","The town of Downers Grove looks like your average suburban neighborhood -- but Downers Grove has a disturbing secret.... For the past eight years, one senior from every high school graduating class has met a bizarre death right before graduation day. And this year, Chrissie Swanson has a terrible feeling that she is going to be the one to die. Can Chrissie survive the curse of Downers Grove or will she, like those seniors before her, fall prey to the town's deadly secret?",4.4,24,2015-08-21,89.0,"['Bella Heathcote', 'Lucas Till', 'Helen Slater']",Derick Martini,144756,1772261,309919
299553,Shark Lake,['Thriller'],"['lake', 'shark attack']","Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake.",4.4,19,2015-10-02,92.0,['Dolph Lundgren'],Jerry Dugan,150274,4416518,299553
21309,River's Edge,"['Crime', 'Drama']","['sex', 'police', 'friends', 'murder']","A group of high school friends discover that they are in the presence of a killer. One of them, Samson, has murdered his girlfriend Jamie. He brags to his friends about killing her, and when they discover he is telling the truth, their reactions vary.",6.7,59,1986-08-27,99.0,"['Crispin Glover', 'Keanu Reeves', 'Ione Skye']",Tim Hunter,4218,91860,21309
32235,Northfork,"['Fantasy', 'Drama', 'Science Fiction']",[],"""We are all angels. It is what we do with our wings that separates us."" In the next two days, the town of Northfork will cease to exist. The year is 1955 and Northfork is literally about to be ""dammed,"" flooded to make way for a new hydroelectric project.",6.7,24,2003-01-01,103.0,"['James Woods', 'Nick Nolte', 'Claire Forlani']",Michael Polish,6547,322659,32235
329540,The Marine 4: Moving Target,"['Thriller', 'Action']",[],"WWE Superstar Mike ""The Miz"" Mizanin returns as Jake Carter where he is assigned to protect a whistleblower who wishes to expose a corrupt military defence contractor. However, the military hires a heavily armed team of mercenaries to kill her and it's up to Carter to stop them at any cost.",5.8,49,2015-04-10,90.0,"['Mike Mizanin', 'Melissa Roxburgh', 'Josh Blacker']",William Kaufman,132418,3528666,329540
26388,Buried,"['Drama', 'Thriller', 'Mystery']","['isolation', 'coffin', 'race against time', 'buried alive', 'survival', 'terrorism', 'danger', 'cell phone', 'desert', 'psychological', 'aftercreditsstinger', 'captivity', 'chases and races', 'mind and soul', 'confined']",Paul is a U.S. truck driver working in Iraq. After an attack by a group of Iraqis he wakes to find he is buried alive inside a coffin. With only a lighter and a cell phone it's a race against time to escape this claustrophobic death trap.,6.6,827,2010-09-24,94.0,"['Ryan Reynolds', 'José Luis García Pérez', 'Robert Paterson']",Rodrigo Cortés,78088,1462758,26388
49020,Submarine,"['Drama', 'Comedy', 'Romance']","['beach', 'wales', 'friendship', 'bullying', 'teenage girl', 'loss of virginity']","15-year-old deep-thinking Welsh schoolboy, Oliver Tate (Craig Roberts) struggles to initiate and maintain a relationship with Jordana (Yasmin Paige), his devilish, dark-haired classmate at their Swansea high school.  As his parents' marriage begins to fall apart, similar problems arise in his relationship with Jordana.",7.4,443,2011-03-18,97.0,"['Craig Roberts', 'Sally Hawkins', 'Paddy Considine']",Richard Ayoade,87234,1440292,49020
159037,The Square,"['Documentary', 'Drama', 'History']",['woman director'],"The Square, a new film by Jehane Noujaim (Control Room; Rafea: Solar Mama), looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Catapulting us into the action spread across 2011 and 2012, the film provides a kaleidoscopic, visceral experience of the struggle. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.",7.8,55,2013-06-07,88.0,"['Khalid Abdalla', 'Dina Abdullah', 'Dina Amer']",Jehane Noujaim,108220,2486682,159037
12838,One to Another,['Drama'],"['france', 'musician', 'investigation', 'sadomasochism', 'independent film', 'relationship', 'incest', 'bisexual']","A story about bunch of people who live in a town in provincial France. At the center of it all is Pierre, a conceited and vain bisexual musician in his late teens who acts as a magnet, to varying degrees, for a whole array of characters - from his sister Lucie, with whom he has a heated incestuous relationship, to a city councilor with whom he participates in gay orgies. When Pierre turns up dead, Lucie investigates the reasons for his demise and charts the network of sadomasochistic relationships that crisscross the town.",5.8,12,2006-07-21,95.0,"['Lizzie Brocheré', 'Arthur Dupont', 'Guillaume Baché']",Jean-Marc Barr,90547,486751,12838
